name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
AORB_1,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.8811881,0.0,0.0,0.0,3.540537999446869E-7,2.5979656885777302E-6,1.047460956971058E-6,2.901413787337326E-6,AORB,expression,double[],2,24,5,0,2,0.0,Kill,non
AORB_2,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.8811881,0.0,0.0,0.0,3.540667756762872E-7,2.5986647885778424E-6,1.0475745495508448E-6,2.9022858160088205E-6,AORB,expression,double[],2,24,5,0,2,0.0,Kill,non
AORB_3,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.8811881,0.0,0.0,0.0,3.540537999446869E-7,2.5979656885777302E-6,1.047460956971058E-6,2.901413787337326E-6,AORB,expression,double[],2,24,5,0,2,0.0,Kill,non
AORB_4,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.8811881,0.0,0.0,0.0,3.533251705656326E-7,2.591993487399691E-6,1.042545308305165E-6,2.8957541815533006E-6,AORB,expression,double[],2,24,5,0,2,0.0,Kill,non
AORS_1,sat,16,0.37450624,0.36364782,0.18000506,0.962963,0.93430656,0.0,0.0,0.0,1.4131913581572064E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,for,double[],2,24,5,2,3,0.0,Kill,non
AORS_2,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,1.4131913581572064E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,2,2,0.0,Kill,non
AORS_3,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,4.166361482482728E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,2,2,0.0,Kill,non
AORS_4,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,2.4692155653482928E-6,0.0,1.1102230246251565E-16,0.0,AORS,expression,double[],2,24,5,2,2,0.0,Kill,non
AORS_5,sat,1,0.05627709,0.66497403,0.24457867,0.375,0.93430656,0.0,0.0,0.0,1.4131913581572064E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,3,2,0.0,Alive,equ
AORS_6,sat,1,0.05627709,0.66497403,0.24457867,0.375,0.93430656,0.0,0.0,0.0,3.80625262041967E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,3,2,0.0,Alive,non
AORS_7,sat,1,0.05627709,0.66497403,0.24457867,0.375,0.93430656,0.0,0.0,0.0,2.1142647987915097E-6,0.0,1.1102230246251565E-16,0.0,AORS,expression,double[],2,24,5,3,2,0.0,Kill,non
AORS_8,sat,1,0.05627709,0.6497859,0.25164616,0.9047619,0.93430656,0.0,0.0,0.0,1.4131913581572064E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AORS_9,sat,1,0.05627709,0.6497859,0.25164616,0.9047619,0.93430656,0.0,0.0,0.0,4.051899000989678E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AORS_10,sat,1,0.05627709,0.6497859,0.25164616,0.9047619,0.93430656,0.0,0.0,0.0,2.3563995035225105E-6,0.0,1.1102230246251565E-16,0.0,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AORS_11,sat,1,0.05627709,0.6501365,0.25164616,0.9032258,0.93430656,0.0,0.0,0.0,1.4131913581572064E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AORS_12,sat,1,0.05627709,0.6501365,0.25164616,0.9032258,0.93430656,0.0,0.0,0.0,4.1968110362500255E-6,1.0365536496581562E-5,4.169340567239388E-6,1.1580311486292238E-5,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AORS_13,sat,1,0.05627709,0.6501365,0.25164616,0.9032258,0.93430656,0.0,0.0,0.0,2.4992260391210053E-6,0.0,1.1102230246251565E-16,0.0,AORS,expression,double[],2,24,5,4,2,0.0,Kill,non
AODS_1,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,1.9032677917918406E-5,5.194208660408428E-6,2.0946420287160095E-6,5.800678686385119E-6,AODS,expression,double[],2,24,5,2,2,0.0,Alive,equ
AODS_2,sat,1,0.05627709,0.66497403,0.24457867,0.375,0.93430656,0.0,0.0,0.0,1.5968043551528588E-5,5.194208660408428E-6,2.0946420287160095E-6,5.800678686385119E-6,AODS,expression,double[],2,24,5,3,2,0.0,Alive,equ
AODS_3,sat,1,0.05627709,0.6497859,0.25164616,0.9047619,0.93430656,0.0,0.0,0.0,1.6721590849866352E-5,5.194208660408428E-6,2.0946420287160095E-6,5.800678686385119E-6,AODS,expression,double[],2,24,5,4,2,0.0,Kill,non
AODS_4,sat,1,0.05627709,0.6501365,0.25164616,0.9032258,0.93430656,0.0,0.0,0.0,1.9126575881656116E-5,5.194208660408428E-6,2.0946420287160095E-6,5.800678686385119E-6,AODS,expression,double[],2,24,5,4,2,0.0,Kill,non
AOIU_1,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,expression,double[],2,24,5,0,2,0.0,Kill,non
AOIU_2,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,for,double[],2,24,5,2,4,0.0,Kill,non
AOIU_3,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,for,double[],2,24,5,2,4,0.0,Kill,non
AOIU_4,unsat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,2,3,0.0,Kill,non
AOIU_5,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,2,3,0.0,Kill,non
AOIU_6,unsat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,3,3,0.0,Kill,non
AOIU_7,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,3,3,0.0,Kill,non
AOIU_8,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,4,3,0.0,Kill,non
AOIU_9,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.8811881,0.0,0.0,0.0,1.7603984558967056E-7,1.2864374223653385E-6,5.167954473250802E-7,1.4375640292607628E-6,AOIU,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_9,sat,8,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.46357235,0.16860177,0.16313083,2.990590066520582E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,for,double[],2,24,5,2,3,0.0,Kill,non
AOIS_10,sat,8,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.46357235,0.16860177,0.16313083,2.895352530962736E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,for,double[],2,24,5,2,3,0.0,Kill,non
AOIS_11,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.46357235,0.16860177,0.16313083,3.6992686191061885E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,for,double[],2,24,5,2,3,0.0,Kill,non
AOIS_12,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.46357235,0.16860177,0.16313083,3.570595905022511E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,for,double[],2,24,5,2,3,0.0,Kill,non
AOIS_17,sat,12,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.45396224,0.15766753,0.14971226,3.106963693622067E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,2,3,0.0,Kill,non
AOIS_18,sat,12,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.45396224,0.15766753,0.14971226,3.0147015333215066E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,2,3,0.0,Kill,non
AOIS_19,sat,8,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.45396224,0.15766753,0.14971226,3.64656168477806E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,3,3,0.0,Kill,non
AOIS_20,sat,8,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.45396224,0.15766753,0.14971226,3.5209960980275845E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,3,3,0.0,Kill,non
AOIS_25,sat,10,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.4260564,0.25464848,0.11252964,9.642739694282199E-6,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,3,3,0.0,Kill,non
AOIS_26,sat,10,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.4260564,0.25464848,0.11252964,9.317689413035346E-6,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,3,3,0.0,Kill,non
AOIS_27,sat,7,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.4260564,0.25464848,0.11252964,1.150697290219771E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,2,3,0.0,Kill,non
AOIS_28,sat,7,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.4260564,0.25464848,0.11252964,1.087229211860219E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,2,3,0.0,Kill,non
AOIS_33,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,1.2254784972132171E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_34,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,1.2840404417291396E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_35,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,4.533466892220339E-6,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_36,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,4.8287508789268685E-6,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_37,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,1.3336096591265445E-5,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_38,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,1.3918138919044587E-5,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_39,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,5.057225818116962E-6,5.192265204900792E-6,2.0943260673478292E-6,5.7982547723156586E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
AOIS_40,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,5.347456166315823E-6,5.144089073705338E-6,2.0666920363954233E-6,5.748350421330706E-6,AOIS,if,double[],2,24,5,4,3,0.0,Kill,non
ROR_1,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.8811881,0.0,0.0,0.0,3.532264568617549E-7,2.5903900175983097E-6,1.0417811587837278E-6,2.8931898916617627E-6,ROR,for,double[],2,24,5,2,4,0.5,Kill,non
ROR_2,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.0,0.0,0.0,5.140964092209543E-7,3.8311591624706764E-6,1.5421356108769047E-6,4.280403045120451E-6,ROR,for,double[],2,24,5,2,4,0.0,Kill,non
ROR_3,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.7037037,0.0,0.0,0.0,1.6675631941964753E-7,1.2714628730980948E-6,5.148125234999412E-7,1.4208266592152796E-6,ROR,for,double[],2,24,5,2,4,0.75,Kill,non
ROR_4,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.7037037,0.0,0.0,0.0,8.444770316362593E-7,6.390189849159178E-6,2.5841769768497613E-6,7.140283696194238E-6,ROR,for,double[],2,24,5,2,4,0.75,Kill,non
ROR_5,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.7037037,0.0,0.0,0.0,5.210784086440157E-7,3.873282873545492E-6,1.5631028744689246E-6,4.326795461362387E-6,ROR,for,double[],2,24,5,2,4,0.75,Alive,equ
ROR_8,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.7037037,0.0,0.0,0.0,1.6685176074116015E-7,1.2726529798889885E-6,5.150865697300944E-7,1.4222129732788247E-6,ROR,if,double[],2,24,5,2,3,0.75,Kill,non
ROR_9,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.0,0.0,0.0,5.144737051931969E-7,3.83665907377484E-6,1.5436096866272564E-6,4.286818497512002E-6,ROR,if,double[],2,24,5,2,3,0.0,Kill,non
ROR_10,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.8811881,0.0,0.0,0.0,3.5328349201613207E-7,2.5916828744199094E-6,1.0422221652373054E-6,2.894701820910228E-6,ROR,if,double[],2,24,5,2,3,0.5,Kill,non
ROR_11,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.7037037,0.0,0.0,0.0,3.489794662137058E-7,2.594208074024884E-6,1.0473594562743216E-6,2.897623819109185E-6,ROR,if,double[],2,24,5,2,3,0.75,Alive,equ
ROR_12,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.7037037,0.0,0.0,0.0,3.5318212143753414E-7,2.5893417244793326E-6,1.0414344758791216E-6,2.8919585298714523E-6,ROR,if,double[],2,24,5,2,3,0.75,Kill,non
ROR_13,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.8811881,0.084426925,0.48708767,0.031808265,1.7668963718464603E-5,1.3714506580608798E-5,4.985372247912068E-6,1.5336394573184364E-5,ROR,if,double[],2,24,5,2,3,0.5,Kill,non
ROR_14,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.7037037,0.0,0.0,0.0,1.6685176074116015E-7,1.2726529798889885E-6,5.150865697300944E-7,1.4222129732788247E-6,ROR,if,double[],2,24,5,3,3,0.75,Kill,non
ROR_15,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.0,0.0,0.0,5.144737051931969E-7,3.83665907377484E-6,1.5436096866272564E-6,4.286818497512002E-6,ROR,if,double[],2,24,5,3,3,0.0,Kill,non
ROR_16,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.8811881,0.0,0.0,0.0,3.5328349201613207E-7,2.5916828744199094E-6,1.0422221652373054E-6,2.894701820910228E-6,ROR,if,double[],2,24,5,3,3,0.5,Kill,non
ROR_17,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.7037037,0.0,0.0,0.0,3.489794662137058E-7,2.594208074024884E-6,1.0473594562743216E-6,2.897623819109185E-6,ROR,if,double[],2,24,5,3,3,0.75,Alive,equ
ROR_18,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.7037037,0.0,0.0,0.0,3.5318212143753414E-7,2.5893417244793326E-6,1.0414344758791216E-6,2.8919585298714523E-6,ROR,if,double[],2,24,5,3,3,0.75,Kill,non
ROR_19,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.8811881,0.08727098,0.4876474,0.02765897,2.188815319770221E-5,1.6635888505200924E-5,6.1188114349741696E-6,1.8671555482852042E-5,ROR,if,double[],2,24,5,3,3,0.5,Kill,non
ROR_20,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.93430656,0.0,0.0,0.0,5.259406479218853E-7,3.893110489205931E-6,1.5711122729467064E-6,4.348281249288988E-6,ROR,if,double[],2,24,5,4,3,0.0,Kill,non
ROR_21,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.8811881,0.0,0.0,0.0,3.532264568617549E-7,2.5903900175983097E-6,1.0417811587837278E-6,2.8931898916617627E-6,ROR,if,double[],2,24,5,4,3,0.5,Kill,non
ROR_22,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.7037037,0.0,0.0,0.0,1.6685176074116015E-7,1.2726529798889885E-6,5.150865697300944E-7,1.4222129732788247E-6,ROR,if,double[],2,24,5,4,3,0.75,Alive,equ
ROR_23,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.7037037,0.0,0.0,0.0,3.440935057996697E-7,2.574442383163067E-6,1.0394361453780476E-6,2.8762155919181964E-6,ROR,if,double[],2,24,5,4,3,0.75,Kill,non
ROR_24,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.7037037,0.0,0.0,0.0,3.5406828002848556E-7,2.5987458398546437E-6,1.0475877194604521E-6,2.902386915581978E-6,ROR,if,double[],2,24,5,4,3,0.75,Kill,non
ROR_25,sat,2,0.15554123,1.0,0.2402576,0.9130435,0.8811881,0.20267831,1.305376,0.055737477,1.2712515929680368E-4,2.264466352608352E-5,9.2231224184669E-6,2.5568691962241097E-5,ROR,if,double[],2,24,5,4,3,0.5,Kill,non
COI_1,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.0,0.0,0.0,5.29272131566394E-7,3.894571020901516E-6,1.5713581216214578E-6,4.349155209415478E-6,COI,for,double[],2,24,5,2,4,0.0,Kill,non
LOI_1,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,expression,double[],2,24,5,0,2,0.0,Kill,non
LOI_2,sat,5,0.11859765,0.34848025,0.095316745,0.9166667,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,expression,double[],2,24,5,0,2,0.0,Kill,non
LOI_3,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,for,double[],2,24,5,2,4,0.0,Kill,non
LOI_4,sat,4,0.05807648,0.52045023,0.1685073,0.93333334,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,for,double[],2,24,5,2,4,0.0,Kill,non
LOI_6,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,if,double[],2,24,5,2,3,0.0,Kill,non
LOI_7,sat,4,0.13855934,0.48536932,0.2612965,0.9444444,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,if,double[],2,24,5,2,3,0.0,Kill,non
LOI_8,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,expression,double[],2,24,5,2,2,0.0,Kill,non
LOI_9,sat,1,0.05627709,0.6442217,0.2564164,0.8181818,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,expression,double[],2,24,5,2,2,0.0,Kill,non
LOI_10,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,if,double[],2,24,5,3,3,0.0,Kill,non
LOI_11,sat,3,0.19921033,0.5137531,0.22557001,0.8695652,0.93430656,0.0,0.0,0.0,1.7703484511688572E-7,1.2994109120922914E-6,5.238000331253545E-7,1.4512408471611948E-6,LOI,if,double[],2,24,5,3,3,0.0,Kill,non
